Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
17260c93-fcaf-3ccf-815b-0ddb786f5f6d,HOLLYWOOD CROSS MEDICAL CLINIC,1110 N WESTERN AVE,LOS ANGELES,CA,900291087,34.0536909,-118.242766,3234636881,0.0,432
1dd0d14f-2ee5-33f6-a814-9ecc2a14998e,ROYAL HOME CARE INC,870 HAMPSHIRE RD STE P,WESTLAKE VILLAGE,CA,913616041,34.15478506398215,-118.83157757806522,8052303033,0.0,9
c69ad947-f41f-30a3-ad96-3ca014ba7e42,ENCINO PROCARE MEDICAL CENTER PC,5535 BALBOA BLVD STE 104,ENCINO,CA,913161522,34.1715310781971,-118.50091370717297,8189222140,0.0,30
281b06af-1634-3402-aff7-fb15b28aa9b3,NEWBURY PARK URGENT CARE CENTER LTD,2080 NEWBURY RD,NEWBURY PARK,CA,91320,34.1832643283084,-118.9245233941602,8054990308,0.0,32
5d0ef748-1894-3819-a370-79b03a89ade2,PRESTIGE MEDICAL CLINIC AND URGENT CARE INC,1532 SAN BERNARDINO AVE STE A2,POMONA,CA,917673559,34.075793,-117.720272,9099570131,0.0,2
a0c63140-c437-3c5e-93dd-cbdfaf7eb93d,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,945202267,37.9835342,-122.03326853469336,9256828200,0.0,36
42186452-c1e6-326b-a098-2838d74aa29a,GOLDEN VALLEY HEALTH CENTER,250 NORTHGATE DR,MANTECA,CA,953363161,37.81897818945475,-121.21992904337117,2093817120,0.0,48
a2acc2d6-25c5-330d-8d81-118480281b9c,PRIME HEALTHCARE SERVICES - ST FRANCIS LLC,3630 E IMPERIAL HWY,SOUTH GATE,CA,902806237,33.9305079,-118.174463,3109008900,0.0,77
4e92862a-6d26-32c3-af75-58b5900cdbeb,VALLEY VIEW CARE CENTER LLC,729 BROWNING RD,DELANO,CA,932159747,35.7671022,-119.22375367814135,6617252501,0.0,2
6edb67bf-257d-34d3-ad3a-5a060d16195d,ARBOR GLEN CARE CENTER,1033 E. ARROW HIGHWAY,GLENDORA,CA,917406110,34.1361187,-117.865339,6269637531,0.0,3
91d90097-2da8-364b-8e1d-15efad06051f,LOMA LINDA UNIVERSITY BEHAVIORAL MED CTR,1710 BARTON ROAD,REDLANDS,CA,923735304,34.04917815,-117.21406627495367,9095589200,0.0,33
8806462c-4c2a-32ad-b873-5fe577aa8338,SEAL BEACH HEALTH AND REHABILITATION CENTER,3000 N GATE ROAD,SEAL BEACH,CA,907402535,33.77321795,-118.07813602083837,5625982477,0.0,7
868aba65-f6a0-3577-8170-f1616f72769a,CAMARILLO SENIOR LIVING,6000 SANTA ROSA ROAD,CAMARILLO,CA,930127101,34.226974,-118.986588,8053888086,0.0,5
ad1a4d2b-b32c-3558-851d-15a0eb97cd1c,SOLANO COUNTY HEALTH AND SOCIAL SERVICES,1119 EAST MONTE VISTA AVENUE,VACAVILLE,CA,956883009,38.36079005,-121.97670764718225,7077848584,0.0,3
c63030a8-50de-3b32-9559-f24fa51a0005,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,SACRAMENTO,CA,958212122,38.66952005,-121.31317653001221,9165375000,0.0,221
d0aa35ea-1e0f-3005-98aa-fb7d243ca286,ELICA HEALTH CENTERS,4815 WATT AVE,NORTH HIGHLANDS,CA,956605108,38.6710975,-121.38795381804641,9164542345,0.0,31
6e9a512c-2016-36d1-80fd-f7783bd0f85c,ADVANCED HOME CARE INC,1000 QUAIL  NO 130,FONTANA,CA,923377584,34.1189092,-117.4923728,7148331680,0.0,9
306a11fe-5d06-3576-ab68-659aed6ff09d,HOSPICE PARTNERS  INC.,277 SOUTH ST,SANTA MARIA,CA,934548806,34.95125975510204,-120.42860075510204,8057828608,0.0,3
9ad66a31-c8f5-34e3-aab4-153dd6c7d029,VACAVILLE HEALTHCARE INC,585 NUT TREE CT,VACAVILLE,CA,956873353,38.36185117075607,-121.94841636231169,7074498000,0.0,1
68242536-a8a0-3387-9883-c3d4ee01a92f,GLENDALE HOME HEALTH  INC.,1053 COLORADO BLVD STE H,LOS ANGELES,CA,900412573,34.13777546640215,-118.18862824475214,8185998161,0.0,6
dab5e3e2-ec40-3713-97b5-6d23635e9372,REDDY URGENT CARE INC,123 ATLANTIC AVE,LOS ALAMITOS,CA,907203562,33.8038865,-118.0772433,5622091569,0.0,5
cc6760f7-06d8-3152-ab5e-755c7cdf601c,PREMIER SURGERY CENTER OF SANTA MARIA,816 EAST ENOS DRIVE,SANTA MARIA,CA,934548205,34.934393535806414,-120.42278392789598,8053477813,0.0,84
299e2731-a4c8-3110-abf4-176a65b2fce1,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,INDIO,CA,922016739,33.7061251,-116.23612764229054,7603476191,0.0,10
5d996db8-84df-37a6-b696-72f9a9366abc,MEDELITY HEALTHCARE  INC.,2888 LONG BEACH BLVD,RANCHO PALOS VERDES,CA,902755370,33.7483311,-118.3707683,5629819100,0.0,59
e2db0de7-6794-3a04-8338-b307bfb7b078,UNITED HEALTH CENTERS OF THE SAN JOAQU,476 EAST WASHINGTON AVENUE,EARLIMART,CA,932190000,35.884411346590205,-119.27135393451397,6618492781,0.0,95
5cbff5bd-ae3a-31b2-b359-3b3ca0e2f3b0,ROYALE HOME HEALTH CARE  INC,221 N SAN DIMAS AVE  SUITE B,LA CRESCENTA,CA,912144570,34.230429,-118.2350733,9093940331,0.0,23
604164c7-656f-3d06-ad92-5b8d41f3470c,MD URGENT CARE INC,1140 EXPOSITION BLVD STE 700,SACRAMENTO,CA,958154334,38.59585907142857,-121.43910197959184,9253016582,0.0,2
f3423ebc-9130-346a-b0ce-4d525ea9bb7b,OPERATION SAMAHAN INC,9995 CARMEL MOUNTAIN RD,SAN DIEGO,CA,92129,32.96074465006127,-117.11202541583458,8442002426,0.0,31
4df7b96d-079c-3a41-9abc-aad233e7b7e5,A CARE HOSPICE INC,24445 HAWTHORNE BLVD STE 105,TORRANCE,CA,905056562,33.80034565,-118.35160483264585,3103750090,0.0,1
e6b3c7cf-49d3-3f0e-9445-11a5614a0ad3,CFHS HOLDINGS  INC.,4650 LINCOLN BLVD,MARINA DEL REY,CA,902926638,33.98135232254192,-118.4401292012784,3104485261,0.0,221
accc48e0-9f06-3cbe-89d3-df83ee3cd925,VERDUGO INTERNAL MEDICINE A MEDICAL GROUP INC,1809 VERDUGO BLVD,GLENDALE,CA,912081402,34.20572112438017,-118.21518567231655,8187906225,0.0,80
8b3c60eb-5961-3177-9920-a41eb4556e9b,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,CA,941104403,37.74699015,-122.4208571403392,4156478600,0.0,730
e8518820-7c69-3120-aaa3-b168140a5013,SPRING VALLEY POST ACUTE LLC,14973 HESPERIA ROAD,VICTORVILLE,CA,923953923,34.523193502394854,-117.29635519170543,7602456477,0.0,1
78d15b24-34d5-33dd-9555-4a524015c75d,BRIDGE HOSPICE  LLC,5090 SHOREHAM PL STE 209,SAN DIEGO,CA,921225935,32.85275799729223,-117.18557425197204,5827752008,0.0,1
61bc72de-993c-32a1-a33c-2c8caf40be04,SONOMA SPECIALTY HOSPITAL  LLC,501 PETALUMA AVE,SEBASTOPOL,CA,954724215,38.397302499999995,-122.8192628217564,7078238511,0.0,567
078d8939-83a3-3bf4-b5fb-31986669efb7,PLEASANTON URGENT CARE INC.,3128 SANTA RITA RD,PLEASANTON,CA,945668300,37.69029938723925,-121.87863048859407,9254629300,0.0,16
ea403d2c-a3c8-3242-8cb4-9b4d6e58afe3,FOREMOST HOME HEALTH CARE  INC,7033 W SUNSET BLVD SUITE 314,LOS ANGELES,CA,900287564,34.09804794117647,-118.34268982352941,3239539392,0.0,7
b696b1e9-bedc-3632-a604-e8412a54a77b,ST. JUDE NEIGHBORHOOD HEALTH CENTERS,7758 KNOTT AVE,BUENA PARK,CA,906202420,33.849022490822136,-118.01093747934428,7145228723,0.0,28
a8269531-c7a3-3fc4-a20e-f39340660818,TRI-VALLEY FAMILY MEDICINE,1133 E STANLEY BLVD,LIVERMORE,CA,945504246,37.678421099999994,-121.7807809965404,9254439000,0.0,57
5516e4e5-c84b-3b92-925f-bcc954881640,ST EDNA SUBACUTE AND REHABILITATION CENTER,1929 N. FAIRVIEW STREET,SANTA ANA,CA,927062205,33.7494951,-117.8732213,7145549700,0.0,7
d6ba1d70-6cdb-3a2e-9e60-3f8c51de2442,ASSURANCE HOSPICE  INC.,444 E HUNTINGTON DR STE 103,ARCADIA,CA,910066257,34.1311559,-118.0642657,6267933374,0.0,2
815a1789-d01e-375e-9b5d-07264d84484c,KEI-AI SOUTH BAY HEALTHCARE CENTER,15115 S VERMONT AVE,GARDENA,CA,902474101,33.89442493495275,-118.29211857325973,3105320700,0.0,2
597dc2ee-d7e4-3bd0-9c51-d1522a17dccf,SOUTH DRIVE MEDICAL CLINIC,515 S DRIVE,MOUNTAIN VIEW,CA,940404209,37.3667811,-122.0836616,6509619430,0.0,37
024ff353-171c-3689-9aee-30f71418d120,KERN RURAL WELLNESS CENTER INC,146 N HILL ST,ARVIN,CA,932031014,35.209725734693876,-118.83086063265306,6618554468,0.0,40
60a508c0-f0f3-360b-b80b-cbc197928d68,GRACE COMMUNITY HOME HEALTH INC.,229 POLARIS AVE  SUITE 5,MOUNTAIN VIEW,CA,940434579,37.398370549999996,-122.08346785128194,6507840082,0.0,11
3c4f9a56-9fcd-3804-8b37-9952db00b399,VACAVILLE URGENT CARE MEDICAL GROUP INC,1001 NUT TREE RD,VACAVILLE,CA,956874166,38.35664051020409,-121.95289756122449,7074551343,0.0,1
5d3f93c0-4f2c-38ee-99df-414b91e9d0ba,ASERACARE HOSPICE,3203 W MARCH LANE  SUITE 140,STOCKTON,CA,952192365,37.984041591836736,-121.35260612244899,9257985791,0.0,3
bcc4dbf9-02ad-343b-a4e2-3274910cc698,CHILTON AND LESTE MANAGEMENT INC.,5400 ATLANTIS CT,MOORPARK,CA,930217126,34.2819,-118.894954,8055171620,0.0,1
b4246ca2-60c6-32b4-9190-d81bd48106bc,DEL AMO GARDENS CONVALESCENT,22419 KENT AVENUE,TORRANCE,CA,905052303,33.824732599385236,-118.35652783968752,3103784233,0.0,21
0c7cfbaa-65b9-32f9-81d1-d9820789f360,MWN COMMUNITY HOSPITAL LLC,1720 TERMINO AVENUE,LONG BEACH,CA,908042104,33.78889995,-118.14491916024461,5626007226,0.0,192
22f9afff-d5f4-3ad7-8d99-6c734278b7de,G KAMEN MEDICAL SERVICES AND URGENT CARE ON DEMAND PC,1787 OCEANAIRE CT,SAN LUIS OBISPO,CA,934056832,35.25711715,-120.68471480424247,8058881073,0.0,10
8426f008-ff56-3ac7-87e2-8cdd115dcf1e,URGENT CARE CLINIC OF NORTHERN CA INC,999 STORY ROAD SUITE 9021,SAN JOSE,CA,951224604,37.3316042,-121.8566177,4089825301,0.0,1
783b9971-855e-3af2-bbe2-63c4e3400a84,CALIFORNIA NURSING & REHABILITATION CENTER,2299 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,922623023,33.849979,-116.545672,7603252937,0.0,7
19306a6f-1cac-3440-ba25-a3dbfd4fe4d3,PROVIDENCE HEALTH SYSTEM - SOUTHERN CALIFORNIA,501 S BUENA VISTA ST,BURBANK,CA,915054809,34.15594575,-118.32832890181228,8188473022,0.0,48
fdf6e005-548a-3291-abf1-1417cf5c011b,SPECIALTY SURGICAL CENTER OF ARCADIA LP,51 N 5TH AVE,ARCADIA,CA,91006,34.1362075,-118.0401497,6264719901,0.0,95
fd3165b5-afde-3028-a691-9e1fc5955daa,COUNTY OF SAN JOAQUIN,279 SPRECKELS AVE,MANTECA,CA,953366005,37.79418434541426,-121.19792404839981,2094686937,0.0,128
076f3048-689f-3a6f-9adb-aedcac9d15d9,EXECUTIVE URGENT CARE OF INDIAN WELLS,74785 HIGHWAY 111,INDIAN WELLS,CA,922107129,33.721187314197735,-116.3599320977308,7603463932,0.0,3
0ec61f7a-0e36-316c-9fc6-2723af08998e,BAY AREA CONSORTIUM FOR QUALITY HEALTH CARE  INC.,10850 MACARTHUR BLVD,BERKELEY,CA,947051912,37.8753497,-122.23963364918777,5108436194,0.0,42
a36147cb-91bf-3aad-a40f-b89407d8b841,ARBOR POST ACUTE LLC,1200 SPRINGFIELD DR,CHICO,CA,959286340,39.73466,-121.802307,8014479829,0.0,3
45ab0f85-d959-36a4-8adf-7f7974f7c882,MONTEREY PARK HOSPITAL,900 S ATLANTIC BLVD,MONTEREY PARK,CA,917544716,34.04980485,-118.13808529561979,6265709000,0.0,19
a4a18a4d-32e8-3fe0-9dc1-b2d85340b9d7,CHILDREN'S HOSPITAL AT MISSION,27700 MEDICAL CENTER RD FL 5,MISSION VIEJO,CA,926916426,33.5965685,-117.659405,7149973000,0.0,77
3e77b43a-9fc4-3d71-8664-7ddf33051702,INLAND URGENT CARE OF SUN CITY,27168 NEWPORT RD STE 1,MENIFEE,CA,925847383,33.685119,-117.18607025,9512463033,0.0,9
eb1e121e-c4c3-37f2-9da6-ee62e9670234,COMPREHENSIVE COMM HEALTH CENTER-EAGLE ROCK,1704 COLORADO BLVD,LOS ANGELES,CA,900411338,34.13924071428571,-118.20393214285714,3232564116,0.0,88
48c0143f-fdb3-3907-b262-3092e89f9b1e,LOS ANGELES DOCTORS CORP,2231 SOUTH WESTERN AVE,LOS ANGELES,CA,900189903,34.0536909,-118.242766,3237307300,0.0,108
05d8a7c3-348e-3676-a18c-05cbf2244a0a,LOS ROBLES REGIONAL MEDICAL CENTER,215 W JANSS RD,WESTLAKE VILLAGE,CA,913623816,34.1460234,-118.8061794,8054972727,0.0,108
5efe0570-2a4e-3635-8916-1142111c25a6,HOAG URGENT CARE - HUNTINGTON HARBOUR,5355 WARNER AVE,HUNTINGTON BEACH,CA,926496030,33.715772349999995,-118.03620401573522,7143895700,0.0,1
8c5b7db8-879d-3e14-bf27-ff37bdee31b1,HOLISTIC CARE AT HOME  INC,5707 REDWOOD ROAD  SUITE 2,OAKLAND,CA,946192400,37.7979431,-122.1837455,5105305000,0.0,6
e3622cb9-5399-3392-ba13-396945ddd60a,23801 NEWHALL AVENUE LLC,23801 NEWHALL AVE,NEWHALL,CA,913213126,34.3720056,-118.5171507,6612593660,0.0,1
76df0d35-0e17-31bb-8908-c6b3c5b77215,PASADENA URGENT CARE INC,797 S ARROYO PKWY,PASADENA,CA,911053234,34.13225289427312,-118.14740427312775,6263040404,0.0,546
3162a364-5058-30f7-adeb-fb9428869443,EASTERN PLUMAS HOSPITAL- PORTOLA CAMPUS DP/SNF,500 FIRST STREET,PORTOLA,CA,961229406,37.6884252,-121.7573829,5308324277,0.0,10
8050a707-fde3-3484-82a0-48becb8f901a,SAN DIEGO PRIMARY CARE MEDICAL GROUP,3737 MORAGA AVE,SAN DIEGO,CA,921175364,32.8093114,-117.2101852,8582928885,0.0,76
ce120636-7dd2-3994-b848-20d6bcc0f3d5,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,907323517,33.739339099999995,-118.30668535728435,3108323311,0.0,6
3ab7cf45-6453-3053-994b-f081f192be2e,SYNERGY HEALTH CENTER & URGENT CARE,3128 SANTA RITA RD,SAN RAMON,CA,945831670,37.7648021,-121.9544387,9253504742,0.0,13
5a5cca9c-2630-3c7d-9fc3-f27dab7ac601,AMPLA HEALTH CHICO MEDICAL  DENTAL & PEDIATRICS,680 COHASSET ROAD,CHICO,CA,959262213,39.75230939656818,-121.8456021060989,5303424395,0.0,12
cc490837-8d64-39fd-95c1-aab09228bade,SONORA HOME HEALTH PLLC,11124 W CALIFORNIA AVE,YOUNGTOWN,CA,853631246,38.7778192,-121.3833999,4802258779,0.0,10
e87d9b25-bdc0-317e-9089-1fffebab73e2,WELLSPACE HEALTH,7601 HOSPITAL DR,SACRAMENTO,CA,958235408,38.46432337583888,-121.41603237016655,9166893433,0.0,64
746d064e-e621-3b09-a53f-df19c3be6b7a,REDBROOK HEALTHCARE ASSOCIATES LLC,105 TERRACINA BLVD,REDLANDS,CA,923734845,34.04375505675974,-117.21144742572379,9097932271,0.0,1
ab4afb0d-d05a-33fc-9eac-e58b91e3239b,ALLIANCE MEDICAL CENTER,8465 OLD REDWOOD HWY STE 320,WINDSOR,CA,954929244,38.54294455,-122.80015836719608,7074335494,0.0,28
194202e1-bfa6-32ad-9898-9f020c8a6092,COUNTY OF RIVERSIDE,7140 INDIANA AVE,RIVERSIDE,CA,925044544,33.93827445,-117.39723726023308,9513586000,0.0,74
4cef29a5-e465-3f83-aa5b-2227c9ab4ef8,DTLA URGENT CARE INCORPORATED,431 S HEWITT ST,LOS ANGELES,CA,900132215,34.042461700000004,-118.2355241641543,9099828044,0.0,3
a0730c70-e68d-3cbf-84ec-27b3a5c97934,MENIFEE GLOBAL MEDICAL CENTER,28400 MCCALL BOULEVARD,SUN CITY,CA,925859658,33.7143619,-117.2010549,9516798888,0.0,909
e9ba2eb7-ae6f-3c40-8995-c9e1c589602a,BRUCEVILLE TERRACE - D/P SNF OF METHODIST HOSPITAL,7500 HOSPITAL DR,SACRAMENTO,CA,958235408,38.463021299999994,-121.41634890895006,9164233000,0.0,244
8c778569-a5d3-3bb3-a2b0-95b3514667d4,UNLIMITED HOMECARE SERVICES,159 E HUNTINGTON DRIVE  UNIT 4,ARCADIA,CA,910067056,34.1311559,-118.0642657,6264465468,0.0,30
9faf6325-afc3-34fb-864f-4e77f206d357,ANAHEIM FAMILY MEDICAL INC,1801 W ROMNEYA DR,ANAHEIM,CA,928011818,33.851076899999995,-117.9469631,7149995948,0.0,29
06630d14-645e-3403-b94c-e3ed710ca998,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,925014136,33.97651725,-117.38256094437733,9517883000,0.0,48
2e07020f-0cdc-3dff-a59f-723bbfed6b3f,ROSEVILLE CARE CENTER,1161 CIRBY WAY,ROSEVILLE,CA,956614421,38.7296868,-121.2742574,9167821238,0.0,5
e078e6ac-d6b1-3666-950d-4468abd49c01,KINDRED HOSPICE,36947 COOK STREET  BUILDING 10  SUITE 102,PALM DESERT,CA,922116078,33.77948717683687,-116.3558755000679,7603462816,0.0,4
240646e6-14a8-395c-a776-e1e262d5117d,ADVENTIST HEALTH DELANO,1401 GARCES HIGHWAY,DELANO,CA,932153660,35.76202,-119.23931287742049,6617254800,0.0,899
ecdd2391-0bb0-39d8-a92b-4c1c255c77d0,RIO HONDO SUBACUTE &  NURSING CENTER,273 E BEVERLY BOULEVARD,MONTEBELLO,CA,906403775,34.0256826,-118.1427581,3237245100,0.0,2
7c885741-108a-371c-9396-7e00ee2f42af,URGENTCARE3D INC,6010 HIDDEN VALLEY RD,ROLLING HILLS ESTATES,CA,902743651,33.7916099,-118.3570051,7605448233,0.0,11
84cca529-7b3c-384b-9cfb-374d433f314e,POSITIVE & VIGILANT HEALTHCARE INC,331 ILENE ST,MARTINEZ,CA,945532631,38.00802860016362,-122.13329792953368,9252282020,0.0,1
a3832d07-ae5e-3aa8-bc55-894869bb5c08,EMERGENCY PHYSICIANS URGENT CARE INC,9710 BRIMHALL RD,WILDOMAR,CA,925955802,33.5939372,-117.2414989,6618296747,0.0,19
bba22b5c-6b07-3da4-b2c5-ad665032a5b1,SVCHC - BEHAVIORAL HEALTH,19270 SONOMA HIGHWAY,SONOMA,CA,954765414,38.4580446,-122.6757784,7079396070,0.0,51
c4acc0a4-9352-3ebc-a2b9-cc9d69057f41,PACOIMA URGENT CARE,13003 VAN NUYS BLVD,PACOIMA,CA,913318316,34.26980625,-118.41715570833333,8186862030,0.0,2
8c8ad10b-bdd2-3de9-8e75-e6ed7baec699,ALTAMED MEDICAL GROUP - ANAHEIM  LINCOLN,1814 W LINCOLN AVENUE,ANAHEIM,CA,928016730,33.832338890533386,-117.94718515443608,7147805690,0.0,79
6a36de35-87a7-3560-a691-6c19cdad5653,LINCOLN INTERNAL MEDICINE  A MEDICAL CORP.,801 STERLING PARKWAY #120,LINCOLN,CA,956487327,37.3147397,-121.906191,9164083773,0.0,31
c958026c-6069-39f9-aeba-56697f3a6636,ULTIMATE HOME CARE  INC,616 GLENOAKS BLVD #204,GLENDALE,CA,912071778,34.1560903,-118.205187,8182444210,0.0,56
d0d03432-c3c0-3927-aa99-7e90471d0b17,OAKPARK HEALTHCARE CENTER,9166 TUJUNGA CANYON BLVD,TUJUNGA,CA,910423462,34.2463435,-118.2761394,8183524426,0.0,4
5aceb396-3bb0-37ef-81cf-7d22df54d3eb,SOUTHWEST HEALTHCARE SYSTEM,25500 MEDICAL CENTER DRIVE,WILDOMAR,CA,925959681,33.5939372,-117.2414989,9516966000,0.0,134
48f6a52f-4125-3840-b074-efe6af8da5a8,REEDLEY COMMUNITY HOSPITAL,1025 N DOUTY ST,HANFORD,CA,932303722,36.3361254,-119.6456097,5595874349,0.0,76
3eefa792-ef8c-38a2-9c95-b7be02138d1d,ST JOSEPH HOME CARE NETWORK,416 PAYRAN ST,SANTA ROSA,CA,954015119,38.4404925,-122.7141049,7077786242,0.0,3
72005fd8-0e86-337b-b637-bc14398bf118,Anaheim,2569 W Woodland Dr,Anaheim,CA,92801,33.849346,-117.97515,714-763-5300,0.0,1096
7f98ee93-2515-3ad8-ab59-9d4ecd652caa,KYAKAMEENA CARE CENTER,2131 CARLETON STREET,BERKELEY,CA,947043213,37.8617309,-122.26514310853528,5108432131,0.0,1
efdbec59-f550-3a77-970b-32032bf11a46,DESERT REGIONAL MEDICAL CENTER  INC.,1150 N INDIAN CANYON DR,PALM SPRINGS,CA,922624872,33.839248,-116.54244075327415,7603236511,0.0,69
20ba898f-752e-327e-a5e7-378d7fc4cc38,NORTH STAR HEALTHCARE  INC,3201 W TEMPLE AVE  SUITE 200,POMONA,CA,917683280,34.0553813,-117.7517496,8664010676,0.0,11
7c3c197d-f981-3c0b-a386-a9d45cdad240,GLENDORA OAKS BEHAVIORAL HEALTH HOSPITAL,150 WEST ROUTE 66,GLENDORA,CA,917406207,34.1361187,-117.865339,6268525050,0.0,93
e0504997-e386-3a92-9f5c-fcb3a4c50f06,ARROYO GRANDE CARE CENTER,1212 FARROLL AVE,ARROYO GRANDE,CA,934203718,35.1112931,-120.60211559872941,8054898137,0.0,9
07f141b1-958e-3211-8fb7-b42278fd7820,HUNTINGTON PARK NURSING CENTER,6425 MILES AVENUE,HUNTINGTON PARK,CA,902554315,33.98122692766888,-118.2192131015396,2135895941,0.0,9
59565eb7-63eb-376b-a470-677242bd5c10,COMMUNITY HEALTH CENTERS OF THE CENTRAL COAST,260 STATION WAY,ARROYO GRANDE,CA,934203359,35.11976855,-120.57856444973994,8054813652,0.0,191
a9957b27-1719-3071-8100-7664b53c1989,BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL  LLC,5201 WHITE LANE,BAKERSFIELD,CA,933096200,35.318032409395975,-119.06036208053692,6613981800,0.0,27
63061f16-2040-3917-9044-7184dcb16e2c,INDIAN VALLEY MEDICAL CLINIC,176 HOT SPRINGS ROAD,GREENVILLE,CA,959479747,40.14007,-120.937217,5302846116,0.0,4
4394dc4f-d065-3588-8407-81f86244f7b0,OC URGENTCARE MEDICAL GROUP INCORPORATED,631 S BROOKHURST ST,SANTA ANA,CA,927053916,33.7494951,-117.8732213,7149915700,0.0,3
4baa28b9-5ab5-3553-872c-d1e615a0d438,SAN RAMON REGIONAL MEDICAL CENTER  LLC,6001 NORRIS CANYON RD,SAN RAMON,CA,945835440,37.77621565,-121.95861021536575,9252759200,0.0,661
c8fe8880-23bd-316a-b942-3d089bbb0e27,SUK MEDICAL CLINIC INC,15435 S WESTERN AVE STE 201,GARDENA,CA,902494324,33.8963593,-118.3053037,3105159874,0.0,30
2413f0aa-9e0d-3422-ae43-ebee33eb0e1d,PATHWAYS HOME HEALTH AND HOSPICE,585 N MARY AVE,SUNNYVALE,CA,940852905,37.39260745,-122.03792304521723,4087301500,0.0,3
a5902b41-2f93-3011-a63e-d7d69b970425,UCSD MEDICAL CENTER,200 WEST ARBOR DRIVE,SAN DIEGO,CA,921031422,32.75531155,-117.16552466018484,6195436308,0.0,90
70ee6c9d-eaa8-3b88-8b8e-782a196ebdd6,SHAFTER URGENT CARE,501 MUNZER ST STE A,SHAFTER,CA,932632042,35.500962846938776,-119.27654147959184,6614292739,0.0,20
039c0384-900a-31e7-a496-e02e7201b634,UNITED HEALTH CENTERS OF THE SAN JOAQUIN VALLEY,1110 N BLACKSTONE AVE,FRESNO,CA,937011016,36.75694047368421,-119.7904482105263,8004924227,0.0,82
7231fcfd-192d-34ef-859e-c0470a6aac35,ENLOE MEDICAL CENTER,111 RALEY BLVD,CHICO,CA,959288351,39.715956612244895,-121.79151138775511,5308948800,0.0,471
64800821-0906-3b48-8eb7-47796756d9cf,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,908131714,33.807103,-118.19307252961471,5625951911,0.0,25
df1fba3c-2ede-3565-8816-d61ab0dab0a5,COMPREHENSIVE PRIMARY CARE MEDICAL ASSOCIATES  INC,7798 CHERRY AVE,SAN BERNARDINO,CA,924111232,34.1122776,-117.4890206,9093551296,0.0,28
4192b71c-bb48-3f9c-9c21-a15e062ccf37,MARIAN MEDICAL CENTER D/P SNF,1530 E CYPRESS WY,SANTA MARIA,CA,934545900,34.950933,-120.410711,8057393650,0.0,1
36ee72fd-46b9-3f1c-8f38-179e23bfd3fb,RESURGENT HEAD AND NECK SURGEONS  INC.,6848 MAGNOLIA AVE STE 220,RIVERSIDE,CA,925062858,33.94950803779398,-117.39885513248923,9516561500,0.0,29
